SNE,21.095,20160225_114924,21.12,
ADBE,85.35,20160225_114924,84.76,
BAC,12.145,20160225_114924,12.14,
GPRO,11.385,20160225_114924,11.69,
FB,107.3432,20160225_114924,107.09,
GOOG,697.74,20160225_114924,700.01,
AAPL,95.97,20160225_114924,96.16,
F,12.2275,20160225_114924,12.11,
ARWR,3.78,20160225_114924,3.86,
BWLD,157.75,20160225_114924,159.25,
BP,28.36,20160225_114924,28.83,
WMT,67.39,20160225_114924,67.48,
TGT,76.99,20160225_114924,77.0,
AMZN,549.34,20160225_114924,555.62,
MSFT,51.04,20160225_114924,51.73,
OTIV,0.71,20160225_114924,0.71,
PXLW,1.95,20160225_114924,2.0,
GOGO,9.809,20160225_114924,9.75,
HPQ,10.11,20160225_114929,10.13,
VZ,50.94,20160225_114929,50.9,
HTCKF,9.9,20160225_114929,9.9,
SNE,21.1,20160225_114929,21.12,
ADBE,85.38,20160225_114929,84.76,
BAC,12.15,20160225_114929,12.14,
GPRO,11.385,20160225_114929,11.69,
FB,107.37,20160225_114929,107.09,
GOOG,697.76,20160225_114929,700.01,
AAPL,95.985,20160225_114929,96.16,
F,12.22,20160225_114929,12.11,
ARWR,3.78,20160225_114929,3.86,
BWLD,157.75,20160225_114929,159.25,
BP,28.37,20160225_114929,28.83,
WMT,67.39,20160225_114929,67.48,
TGT,77.0,20160225_114929,77.0,
AMZN,549.482,20160225_114929,555.62,
MSFT,51.045,20160225_114929,51.73,
OTIV,0.71,20160225_114929,0.71,
PXLW,1.95,20160225_114929,2.0,
GOGO,9.809,20160225_114929,9.75,
HPQ,10.12,20160225_114934,10.13,
VZ,50.935,20160225_114934,50.9,
HTCKF,9.9,20160225_114934,9.9,
SNE,21.1,20160225_114934,21.12,
ADBE,85.35,20160225_114934,84.76,
BAC,12.1401,20160225_114934,12.14,
GPRO,11.3901,20160225_114934,11.69,
FB,107.37,20160225_114934,107.09,
GOOG,697.4016,20160225_114934,700.01,
AAPL,96.0,20160225_114934,96.16,
F,12.225,20160225_114934,12.11,
ARWR,3.78,20160225_114934,3.86,
BWLD,157.75,20160225_114934,159.25,
BP,28.38,20160225_114934,28.83,
WMT,67.39,20160225_114934,67.48,
TGT,77.0,20160225_114934,77.0,
AMZN,549.482,20160225_114934,555.62,
MSFT,51.05,20160225_114934,51.73,
OTIV,0.71,20160225_114934,0.71,
PXLW,1.95,20160225_114934,2.0,
GOGO,9.809,20160225_114934,9.75,
HPQ,10.14,20160225_114939,10.13,
VZ,50.935,20160225_114939,50.9,
HTCKF,9.9,20160225_114939,9.9,
SNE,21.1,20160225_114939,21.12,
ADBE,85.37,20160225_114939,84.76,
BAC,12.15,20160225_114939,12.14,
GPRO,11.395,20160225_114939,11.69,
FB,107.36,20160225_114939,107.09,
GOOG,697.4016,20160225_114939,700.01,
AAPL,96.0,20160225_114939,96.16,
F,12.23,20160225_114939,12.11,
ARWR,3.78,20160225_114939,3.86,
BWLD,157.75,20160225_114939,159.25,
BP,28.38,20160225_114939,28.83,
WMT,67.395,20160225_114939,67.48,
TGT,77.0081,20160225_114939,77.0,
AMZN,549.482,20160225_114939,555.62,
MSFT,51.05,20160225_114939,51.73,
OTIV,0.71,20160225_114939,0.71,
PXLW,1.95,20160225_114939,2.0,
GOGO,9.8099,20160225_114939,9.75,
HPQ,10.135,20160225_114944,10.13,
VZ,50.935,20160225_114944,50.9,
HTCKF,9.9,20160225_114944,9.9,
SNE,21.105,20160225_114944,21.12,
ADBE,85.37,20160225_114944,84.76,
BAC,12.15,20160225_114944,12.14,
GPRO,11.395,20160225_114944,11.69,
FB,107.36,20160225_114944,107.09,
GOOG,697.4016,20160225_114944,700.01,
AAPL,95.98,20160225_114944,96.16,
F,12.22,20160225_114944,12.11,
ARWR,3.78,20160225_114944,3.86,
BWLD,157.75,20160225_114944,159.25,
BP,28.37,20160225_114944,28.83,
WMT,67.395,20160225_114944,67.48,
TGT,77.0081,20160225_114944,77.0,
AMZN,549.482,20160225_114944,555.62,
MSFT,51.05,20160225_114944,51.73,
OTIV,0.71,20160225_114944,0.71,
PXLW,1.95,20160225_114944,2.0,
GOGO,9.8099,20160225_114944,9.75,
HPQ,10.135,20160225_114949,10.13,
VZ,50.93,20160225_114949,50.9,
HTCKF,9.9,20160225_114949,9.9,
SNE,21.11,20160225_114949,21.12,
ADBE,85.33,20160225_114949,84.76,
BAC,12.145,20160225_114949,12.14,
GPRO,11.395,20160225_114949,11.69,
FB,107.3501,20160225_114949,107.09,
GOOG,697.4016,20160225_114949,700.01,
AAPL,95.95,20160225_114949,96.16,
F,12.22,20160225_114949,12.11,
ARWR,3.79,20160225_114949,3.86,
BWLD,157.75,20160225_114949,159.25,
BP,28.37,20160225_114949,28.83,
WMT,67.395,20160225_114949,67.48,
TGT,76.99,20160225_114949,77.0,
AMZN,549.482,20160225_114949,555.62,
MSFT,51.05,20160225_114949,51.73,
OTIV,0.71,20160225_114949,0.71,
PXLW,1.95,20160225_114949,2.0,
GOGO,9.8099,20160225_114949,9.75,
HPQ,10.14,20160225_114954,10.13,
VZ,50.94,20160225_114954,50.9,
HTCKF,9.9,20160225_114954,9.9,
SNE,21.11,20160225_114954,21.12,
ADBE,85.36,20160225_114954,84.76,
BAC,12.15,20160225_114954,12.14,
GPRO,11.4,20160225_114954,11.69,
FB,107.37,20160225_114954,107.09,
GOOG,697.57,20160225_114954,700.01,
AAPL,96.02,20160225_114954,96.16,
F,12.2235,20160225_114954,12.11,
ARWR,3.8,20160225_114954,3.86,
BWLD,157.75,20160225_114954,159.25,
BP,28.38,20160225_114954,28.83,
WMT,67.41,20160225_114954,67.48,
TGT,77.01,20160225_114954,77.0,
AMZN,549.4622,20160225_114954,555.62,
MSFT,51.04,20160225_114954,51.73,
OTIV,0.71,20160225_114954,0.71,
PXLW,1.95,20160225_114954,2.0,
GOGO,9.8099,20160225_114954,9.75,
HPQ,10.16,20160225_114959,10.13,
VZ,50.945,20160225_114959,50.9,
HTCKF,9.9,20160225_114959,9.9,
SNE,21.11,20160225_114959,21.12,
ADBE,85.36,20160225_114959,84.76,
BAC,12.15,20160225_114959,12.14,
GPRO,11.41,20160225_114959,11.69,
FB,107.288,20160225_114959,107.09,
GOOG,697.57,20160225_114959,700.01,
AAPL,96.01,20160225_114959,96.16,
F,12.23,20160225_114959,12.11,
ARWR,3.8,20160225_114959,3.86,
BWLD,157.75,20160225_114959,159.25,
BP,28.38,20160225_114959,28.83,
WMT,67.42,20160225_114959,67.48,
TGT,77.02,20160225_114959,77.0,
AMZN,549.4622,20160225_114959,555.62,
MSFT,51.05,20160225_114959,51.73,
OTIV,0.71,20160225_114959,0.71,
PXLW,1.95,20160225_114959,2.0,
GOGO,9.8099,20160225_114959,9.75,
HPQ,10.17,20160225_115004,10.13,
VZ,50.95,20160225_115004,50.9,
HTCKF,9.9,20160225_115004,9.9,
SNE,21.11,20160225_115004,21.12,
ADBE,85.3532,20160225_115004,84.76,
BAC,12.155,20160225_115004,12.14,
GPRO,11.419,20160225_115004,11.69,
FB,107.31,20160225_115004,107.09,
GOOG,697.57,20160225_115004,700.01,
AAPL,96.035,20160225_115004,96.16,
F,12.22,20160225_115004,12.11,
ARWR,3.8,20160225_115004,3.86,
BWLD,157.75,20160225_115004,159.25,
BP,28.37,20160225_115004,28.83,
WMT,67.42,20160225_115004,67.48,
TGT,77.02,20160225_115004,77.0,
AMZN,549.4622,20160225_115004,555.62,
MSFT,51.0599,20160225_115004,51.73,
OTIV,0.71,20160225_115004,0.71,
PXLW,1.95,20160225_115004,2.0,
GOGO,9.8099,20160225_115004,9.75,
HPQ,10.16,20160225_115009,10.13,
VZ,50.95,20160225_115009,50.9,
HTCKF,9.9,20160225_115009,9.9,
SNE,21.11,20160225_115009,21.12,
ADBE,85.3532,20160225_115009,84.76,
BAC,12.16,20160225_115009,12.14,
GPRO,11.419,20160225_115009,11.69,
FB,107.32,20160225_115009,107.09,
GOOG,697.57,20160225_115009,700.01,
AAPL,96.04,20160225_115009,96.16,
F,12.225,20160225_115009,12.11,
ARWR,3.8,20160225_115009,3.86,
BWLD,157.75,20160225_115009,159.25,
BP,28.375,20160225_115009,28.83,
WMT,67.4,20160225_115009,67.48,
TGT,77.0,20160225_115009,77.0,
AMZN,549.695,20160225_115009,555.62,
MSFT,51.07,20160225_115009,51.73,
OTIV,0.71,20160225_115009,0.71,
PXLW,1.95,20160225_115009,2.0,
GOGO,9.8099,20160225_115009,9.75,
HPQ,10.15,20160225_115014,10.13,
VZ,50.95,20160225_115014,50.9,
HTCKF,9.9,20160225_115014,9.9,
SNE,21.11,20160225_115014,21.12,
ADBE,85.37,20160225_115014,84.76,
BAC,12.155,20160225_115014,12.14,
GPRO,11.41,20160225_115014,11.69,
FB,107.31,20160225_115014,107.09,
GOOG,697.5,20160225_115014,700.01,
AAPL,96.02,20160225_115014,96.16,
F,12.23,20160225_115014,12.11,
ARWR,3.8,20160225_115014,3.86,
BWLD,157.75,20160225_115014,159.25,
BP,28.36,20160225_115014,28.83,
WMT,67.4,20160225_115014,67.48,
TGT,76.99,20160225_115014,77.0,
AMZN,549.54,20160225_115014,555.62,
MSFT,51.08,20160225_115014,51.73,
OTIV,0.71,20160225_115014,0.71,
PXLW,1.95,20160225_115014,2.0,
GOGO,9.8099,20160225_115014,9.75,
HPQ,10.15,20160225_115019,10.13,
VZ,50.96,20160225_115019,50.9,
HTCKF,9.9,20160225_115019,9.9,
SNE,21.11,20160225_115019,21.12,
ADBE,85.37,20160225_115019,84.76,
BAC,12.15,20160225_115019,12.14,
GPRO,11.41,20160225_115019,11.69,
FB,107.28,20160225_115019,107.09,
GOOG,697.98,20160225_115019,700.01,
AAPL,96.01,20160225_115019,96.16,
F,12.23,20160225_115019,12.11,
ARWR,3.8,20160225_115019,3.86,
BWLD,157.75,20160225_115019,159.25,
BP,28.365,20160225_115019,28.83,
WMT,67.41,20160225_115019,67.48,
TGT,76.98,20160225_115019,77.0,
AMZN,549.61,20160225_115019,555.62,
MSFT,51.085,20160225_115019,51.73,
OTIV,0.71,20160225_115019,0.71,
PXLW,1.95,20160225_115019,2.0,
GOGO,9.8099,20160225_115019,9.75,
HPQ,10.15,20160225_115024,10.13,
VZ,50.96,20160225_115024,50.9,
HTCKF,9.9,20160225_115024,9.9,
SNE,21.11,20160225_115024,21.12,
ADBE,85.34,20160225_115024,84.76,
BAC,12.15,20160225_115024,12.14,
GPRO,11.41,20160225_115024,11.69,
FB,107.29,20160225_115024,107.09,
GOOG,697.5,20160225_115024,700.01,
AAPL,96.01,20160225_115024,96.16,
F,12.22,20160225_115024,12.11,
ARWR,3.8,20160225_115024,3.86,
BWLD,157.75,20160225_115024,159.25,
BP,28.365,20160225_115024,28.83,
WMT,67.4001,20160225_115024,67.48,
TGT,76.98,20160225_115024,77.0,
AMZN,549.61,20160225_115024,555.62,
MSFT,51.1,20160225_115024,51.73,
OTIV,0.71,20160225_115024,0.71,
PXLW,1.95,20160225_115024,2.0,
GOGO,9.8099,20160225_115024,9.75,
HPQ,10.15,20160225_115029,10.13,
VZ,50.96,20160225_115029,50.9,
HTCKF,9.9,20160225_115029,9.9,
SNE,21.11,20160225_115029,21.12,
ADBE,85.31,20160225_115029,84.76,
BAC,12.15,20160225_115029,12.14,
GPRO,11.41,20160225_115029,11.69,
FB,107.29,20160225_115029,107.09,
GOOG,697.5,20160225_115029,700.01,
AAPL,95.98,20160225_115029,96.16,
F,12.2265,20160225_115029,12.11,
ARWR,3.8,20160225_115029,3.86,
BWLD,157.75,20160225_115029,159.25,
BP,28.365,20160225_115029,28.83,
WMT,67.4001,20160225_115029,67.48,
TGT,76.98,20160225_115029,77.0,
AMZN,549.24,20160225_115029,555.62,
MSFT,51.08,20160225_115029,51.73,
OTIV,0.71,20160225_115029,0.71,
PXLW,1.95,20160225_115029,2.0,
GOGO,9.8099,20160225_115029,9.75,
HPQ,10.15,20160225_115034,10.13,
VZ,50.95,20160225_115034,50.9,
HTCKF,9.9,20160225_115034,9.9,
SNE,21.11,20160225_115034,21.12,
ADBE,85.31,20160225_115034,84.76,
BAC,12.155,20160225_115034,12.14,
GPRO,11.41,20160225_115034,11.69,
FB,107.17,20160225_115034,107.09,
GOOG,697.5,20160225_115034,700.01,
AAPL,95.99,20160225_115034,96.16,
F,12.22,20160225_115034,12.11,
ARWR,3.8,20160225_115034,3.86,
BWLD,157.75,20160225_115034,159.25,
BP,28.36,20160225_115034,28.83,
WMT,67.4,20160225_115034,67.48,
TGT,76.97,20160225_115034,77.0,
AMZN,549.24,20160225_115034,555.62,
MSFT,51.08,20160225_115034,51.73,
OTIV,0.71,20160225_115034,0.71,
PXLW,1.95,20160225_115034,2.0,
GOGO,9.8099,20160225_115034,9.75,
HPQ,10.15,20160225_115039,10.13,
VZ,50.94,20160225_115039,50.9,
HTCKF,9.9,20160225_115039,9.9,
SNE,21.11,20160225_115039,21.12,
ADBE,85.32,20160225_115039,84.76,
BAC,12.15,20160225_115039,12.14,
GPRO,11.41,20160225_115039,11.69,
FB,107.2,20160225_115039,107.09,
GOOG,697.5,20160225_115039,700.01,
AAPL,95.96,20160225_115039,96.16,
F,12.22,20160225_115039,12.11,
ARWR,3.8,20160225_115039,3.86,
BWLD,157.75,20160225_115039,159.25,
BP,28.34,20160225_115039,28.83,
WMT,67.3999,20160225_115039,67.48,
TGT,76.97,20160225_115039,77.0,
AMZN,549.055,20160225_115039,555.62,
MSFT,51.1,20160225_115039,51.73,
OTIV,0.71,20160225_115039,0.71,
PXLW,1.95,20160225_115039,2.0,
GOGO,9.8099,20160225_115039,9.75,
HPQ,10.14,20160225_115044,10.13,
VZ,50.945,20160225_115044,50.9,
HTCKF,9.9,20160225_115044,9.9,
SNE,21.11,20160225_115044,21.12,
ADBE,85.33,20160225_115044,84.76,
BAC,12.1499,20160225_115044,12.14,
GPRO,11.41,20160225_115044,11.69,
FB,107.22,20160225_115044,107.09,
GOOG,697.5,20160225_115044,700.01,
AAPL,96.0,20160225_115044,96.16,
F,12.22,20160225_115044,12.11,
ARWR,3.8,20160225_115044,3.86,
BWLD,157.75,20160225_115044,159.25,
BP,28.34,20160225_115044,28.83,
WMT,67.395,20160225_115044,67.48,
TGT,76.98,20160225_115044,77.0,
AMZN,549.02,20160225_115044,555.62,
MSFT,51.1,20160225_115044,51.73,
OTIV,0.71,20160225_115044,0.71,
PXLW,1.95,20160225_115044,2.0,
GOGO,9.8099,20160225_115044,9.75,
HPQ,10.14,20160225_115049,10.13,
VZ,50.95,20160225_115049,50.9,
HTCKF,9.9,20160225_115049,9.9,
SNE,21.11,20160225_115049,21.12,
ADBE,85.32,20160225_115049,84.76,
BAC,12.1499,20160225_115049,12.14,
GPRO,11.41,20160225_115049,11.69,
FB,107.2011,20160225_115049,107.09,
GOOG,697.5,20160225_115049,700.01,
AAPL,95.99,20160225_115049,96.16,
F,12.2156,20160225_115049,12.11,
ARWR,3.8,20160225_115049,3.86,
BWLD,157.75,20160225_115049,159.25,
BP,28.35,20160225_115049,28.83,
WMT,67.395,20160225_115049,67.48,
TGT,76.985,20160225_115049,77.0,
AMZN,549.02,20160225_115049,555.62,
MSFT,51.095,20160225_115049,51.73,
OTIV,0.71,20160225_115049,0.71,
PXLW,1.95,20160225_115049,2.0,
GOGO,9.8,20160225_115049,9.75,
HPQ,10.14,20160225_115054,10.13,
VZ,50.94,20160225_115054,50.9,
HTCKF,9.9,20160225_115054,9.9,
SNE,21.11,20160225_115054,21.12,
ADBE,85.32,20160225_115054,84.76,
BAC,12.15,20160225_115054,12.14,
GPRO,11.41,20160225_115054,11.69,
FB,107.22,20160225_115054,107.09,
GOOG,697.5,20160225_115054,700.01,
AAPL,95.99,20160225_115054,96.16,
F,12.224,20160225_115054,12.11,
ARWR,3.8,20160225_115054,3.86,
BWLD,157.75,20160225_115054,159.25,
BP,28.34,20160225_115054,28.83,
WMT,67.415,20160225_115054,67.48,
TGT,76.985,20160225_115054,77.0,
AMZN,549.0,20160225_115054,555.62,
MSFT,51.09,20160225_115054,51.73,
OTIV,0.71,20160225_115054,0.71,
PXLW,1.95,20160225_115054,2.0,
GOGO,9.8,20160225_115054,9.75,
HPQ,10.141,20160225_115059,10.13,
VZ,50.94,20160225_115059,50.9,
HTCKF,9.9,20160225_115059,9.9,
SNE,21.11,20160225_115059,21.12,
ADBE,85.32,20160225_115059,84.76,
BAC,12.1463,20160225_115059,12.14,
GPRO,11.41,20160225_115059,11.69,
FB,107.27,20160225_115059,107.09,
GOOG,697.5,20160225_115059,700.01,
AAPL,96.0,20160225_115059,96.16,
F,12.23,20160225_115059,12.11,
ARWR,3.8,20160225_115059,3.86,
BWLD,157.75,20160225_115059,159.25,
BP,28.36,20160225_115059,28.83,
WMT,67.415,20160225_115059,67.48,
TGT,76.99,20160225_115059,77.0,
AMZN,549.0864,20160225_115059,555.62,
MSFT,51.1,20160225_115059,51.73,
OTIV,0.71,20160225_115059,0.71,
PXLW,1.95,20160225_115059,2.0,
GOGO,9.8,20160225_115059,9.75,
HPQ,10.141,20160225_115104,10.13,
VZ,50.96,20160225_115104,50.9,
HTCKF,9.9,20160225_115104,9.9,
SNE,21.11,20160225_115104,21.12,
ADBE,85.36,20160225_115104,84.76,
BAC,12.15,20160225_115104,12.14,
GPRO,11.41,20160225_115104,11.69,
FB,107.27,20160225_115104,107.09,
GOOG,697.5,20160225_115104,700.01,
AAPL,96.02,20160225_115104,96.16,
F,12.23,20160225_115104,12.11,
ARWR,3.8,20160225_115104,3.86,
BWLD,157.75,20160225_115104,159.25,
BP,28.36,20160225_115104,28.83,
WMT,67.415,20160225_115104,67.48,
TGT,77.0,20160225_115104,77.0,
AMZN,549.0864,20160225_115104,555.62,
MSFT,51.11,20160225_115104,51.73,
OTIV,0.71,20160225_115104,0.71,
PXLW,1.95,20160225_115104,2.0,
GOGO,9.8,20160225_115104,9.75,
HPQ,10.14,20160225_115109,10.13,
VZ,50.955,20160225_115109,50.9,
HTCKF,9.9,20160225_115109,9.9,
SNE,21.11,20160225_115109,21.12,
ADBE,85.36,20160225_115109,84.76,
BAC,12.15,20160225_115109,12.14,
GPRO,11.41,20160225_115109,11.69,
FB,107.241,20160225_115109,107.09,
GOOG,697.5,20160225_115109,700.01,
AAPL,96.025,20160225_115109,96.16,
F,12.23,20160225_115109,12.11,
ARWR,3.8,20160225_115109,3.86,
BWLD,157.75,20160225_115109,159.25,
BP,28.355,20160225_115109,28.83,
WMT,67.415,20160225_115109,67.48,
TGT,77.02,20160225_115109,77.0,
AMZN,548.94,20160225_115109,555.62,
MSFT,51.12,20160225_115109,51.73,
OTIV,0.71,20160225_115109,0.71,
PXLW,1.95,20160225_115109,2.0,
GOGO,9.8,20160225_115109,9.75,
HPQ,10.1499,20160225_115114,10.13,
VZ,50.965,20160225_115114,50.9,
HTCKF,9.9,20160225_115114,9.9,
SNE,21.11,20160225_115114,21.12,
ADBE,85.35,20160225_115114,84.76,
BAC,12.155,20160225_115114,12.14,
GPRO,11.405,20160225_115114,11.69,
FB,107.27,20160225_115114,107.09,
GOOG,697.62,20160225_115114,700.01,
AAPL,96.04,20160225_115114,96.16,
F,12.23,20160225_115114,12.11,
ARWR,3.8,20160225_115114,3.86,
BWLD,157.75,20160225_115114,159.25,
BP,28.35,20160225_115114,28.83,
WMT,67.415,20160225_115114,67.48,
TGT,77.0,20160225_115114,77.0,
AMZN,549.2,20160225_115114,555.62,
MSFT,51.13,20160225_115114,51.73,
OTIV,0.71,20160225_115114,0.71,
PXLW,1.95,20160225_115114,2.0,
GOGO,9.8,20160225_115114,9.75,
HPQ,10.15,20160225_115119,10.13,
VZ,50.97,20160225_115119,50.9,
HTCKF,9.9,20160225_115119,9.9,
SNE,21.11,20160225_115119,21.12,
ADBE,85.35,20160225_115119,84.76,
BAC,12.16,20160225_115119,12.14,
GPRO,11.405,20160225_115119,11.69,
FB,107.2537,20160225_115119,107.09,
GOOG,697.62,20160225_115119,700.01,
AAPL,96.04,20160225_115119,96.16,
F,12.23,20160225_115119,12.11,
ARWR,3.8,20160225_115119,3.86,
BWLD,157.75,20160225_115119,159.25,
BP,28.35,20160225_115119,28.83,
WMT,67.42,20160225_115119,67.48,
TGT,77.024,20160225_115119,77.0,
AMZN,548.98,20160225_115119,555.62,
MSFT,51.15,20160225_115119,51.73,
OTIV,0.71,20160225_115119,0.71,
PXLW,1.95,20160225_115119,2.0,
GOGO,9.8,20160225_115119,9.75,
HPQ,10.145,20160225_115124,10.13,
VZ,50.96,20160225_115124,50.9,
HTCKF,9.9,20160225_115124,9.9,
SNE,21.11,20160225_115124,21.12,
ADBE,85.37,20160225_115124,84.76,
BAC,12.15,20160225_115124,12.14,
GPRO,11.405,20160225_115124,11.69,
FB,107.25,20160225_115124,107.09,
GOOG,697.62,20160225_115124,700.01,
AAPL,96.02,20160225_115124,96.16,
F,12.2299,20160225_115124,12.11,
ARWR,3.8,20160225_115124,3.86,
BWLD,157.75,20160225_115124,159.25,
BP,28.34,20160225_115124,28.83,
WMT,67.425,20160225_115124,67.48,
TGT,77.024,20160225_115124,77.0,
AMZN,548.54,20160225_115124,555.62,
MSFT,51.14,20160225_115124,51.73,
OTIV,0.71,20160225_115124,0.71,
PXLW,1.95,20160225_115124,2.0,
GOGO,9.8,20160225_115124,9.75,
HPQ,10.145,20160225_115129,10.13,
VZ,50.96,20160225_115129,50.9,
HTCKF,9.9,20160225_115129,9.9,
SNE,21.11,20160225_115129,21.12,
ADBE,85.37,20160225_115129,84.76,
BAC,12.16,20160225_115129,12.14,
GPRO,11.4,20160225_115129,11.69,
FB,107.24,20160225_115129,107.09,
GOOG,697.62,20160225_115129,700.01,
AAPL,96.015,20160225_115129,96.16,
F,12.2285,20160225_115129,12.11,
ARWR,3.8,20160225_115129,3.86,
BWLD,157.75,20160225_115129,159.25,
BP,28.345,20160225_115129,28.83,
WMT,67.425,20160225_115129,67.48,
TGT,77.0419,20160225_115129,77.0,
AMZN,548.7233,20160225_115129,555.62,
MSFT,51.14,20160225_115129,51.73,
OTIV,0.71,20160225_115129,0.71,
PXLW,1.95,20160225_115129,2.0,
GOGO,9.8,20160225_115129,9.75,
HPQ,10.145,20160225_115134,10.13,
VZ,50.96,20160225_115134,50.9,
HTCKF,9.9,20160225_115134,9.9,
SNE,21.11,20160225_115134,21.12,
ADBE,85.37,20160225_115134,84.76,
BAC,12.1501,20160225_115134,12.14,
GPRO,11.4,20160225_115134,11.69,
FB,107.2492,20160225_115134,107.09,
GOOG,697.62,20160225_115134,700.01,
AAPL,96.02,20160225_115134,96.16,
F,12.2285,20160225_115134,12.11,
ARWR,3.8,20160225_115134,3.86,
BWLD,157.75,20160225_115134,159.25,
BP,28.34,20160225_115134,28.83,
WMT,67.425,20160225_115134,67.48,
TGT,77.05,20160225_115134,77.0,
AMZN,548.71,20160225_115134,555.62,
MSFT,51.16,20160225_115134,51.73,
OTIV,0.71,20160225_115134,0.71,
PXLW,1.95,20160225_115134,2.0,
GOGO,9.81,20160225_115134,9.75,
HPQ,10.14,20160225_115139,10.13,
VZ,50.955,20160225_115139,50.9,
HTCKF,9.9,20160225_115139,9.9,
SNE,21.11,20160225_115139,21.12,
ADBE,85.34,20160225_115139,84.76,
BAC,12.155,20160225_115139,12.14,
GPRO,11.4,20160225_115139,11.69,
FB,107.25,20160225_115139,107.09,
GOOG,697.62,20160225_115139,700.01,
AAPL,96.01,20160225_115139,96.16,
F,12.2273,20160225_115139,12.11,
ARWR,3.8,20160225_115139,3.86,
BWLD,157.75,20160225_115139,159.25,
BP,28.34,20160225_115139,28.83,
WMT,67.425,20160225_115139,67.48,
TGT,77.05,20160225_115139,77.0,
AMZN,548.84,20160225_115139,555.62,
MSFT,51.15,20160225_115139,51.73,
OTIV,0.71,20160225_115139,0.71,
PXLW,1.95,20160225_115139,2.0,
GOGO,9.81,20160225_115139,9.75,
HPQ,10.14,20160225_115144,10.13,
VZ,50.955,20160225_115144,50.9,
HTCKF,9.9,20160225_115144,9.9,
SNE,21.11,20160225_115144,21.12,
ADBE,85.34,20160225_115144,84.76,
BAC,12.155,20160225_115144,12.14,
GPRO,11.4,20160225_115144,11.69,
FB,107.258,20160225_115144,107.09,
GOOG,697.62,20160225_115144,700.01,
AAPL,96.025,20160225_115144,96.16,
F,12.229,20160225_115144,12.11,
ARWR,3.8,20160225_115144,3.86,
BWLD,157.75,20160225_115144,159.25,
BP,28.345,20160225_115144,28.83,
WMT,67.425,20160225_115144,67.48,
TGT,77.06,20160225_115144,77.0,
AMZN,548.84,20160225_115144,555.62,
MSFT,51.165,20160225_115144,51.73,
OTIV,0.71,20160225_115144,0.71,
PXLW,1.95,20160225_115144,2.0,
GOGO,9.81,20160225_115144,9.75,
HPQ,10.15,20160225_115149,10.13,
VZ,50.96,20160225_115149,50.9,
HTCKF,9.9,20160225_115149,9.9,
SNE,21.11,20160225_115149,21.12,
ADBE,85.38,20160225_115149,84.76,
BAC,12.155,20160225_115149,12.14,
GPRO,11.405,20160225_115149,11.69,
FB,107.2589,20160225_115149,107.09,
GOOG,697.73,20160225_115149,700.01,
AAPL,96.02,20160225_115149,96.16,
F,12.229,20160225_115149,12.11,
ARWR,3.8,20160225_115149,3.86,
BWLD,157.75,20160225_115149,159.25,
BP,28.35,20160225_115149,28.83,
WMT,67.44,20160225_115149,67.48,
TGT,77.08,20160225_115149,77.0,
AMZN,548.95,20160225_115149,555.62,
MSFT,51.165,20160225_115149,51.73,
OTIV,0.71,20160225_115149,0.71,
PXLW,1.95,20160225_115149,2.0,
GOGO,9.81,20160225_115149,9.75,
HPQ,10.16,20160225_115154,10.13,
VZ,50.955,20160225_115154,50.9,
HTCKF,9.9,20160225_115154,9.9,
SNE,21.11,20160225_115154,21.12,
ADBE,85.38,20160225_115154,84.76,
BAC,12.1599,20160225_115154,12.14,
GPRO,11.405,20160225_115154,11.69,
FB,107.29,20160225_115154,107.09,
GOOG,698.18,20160225_115154,700.01,
AAPL,96.02,20160225_115154,96.16,
F,12.2293,20160225_115154,12.11,
ARWR,3.8,20160225_115154,3.86,
BWLD,157.75,20160225_115154,159.25,
BP,28.35,20160225_115154,28.83,
WMT,67.459,20160225_115154,67.48,
TGT,77.09,20160225_115154,77.0,
AMZN,548.95,20160225_115154,555.62,
MSFT,51.165,20160225_115154,51.73,
OTIV,0.71,20160225_115154,0.71,
PXLW,1.95,20160225_115154,2.0,
GOGO,9.81,20160225_115154,9.75,
HPQ,10.15,20160225_115159,10.13,
VZ,50.9585,20160225_115159,50.9,
HTCKF,9.9,20160225_115159,9.9,
SNE,21.1015,20160225_115159,21.12,
ADBE,85.37,20160225_115159,84.76,
BAC,12.16,20160225_115159,12.14,
GPRO,11.41,20160225_115159,11.69,
FB,107.3163,20160225_115159,107.09,
GOOG,697.93,20160225_115159,700.01,
AAPL,96.03,20160225_115159,96.16,
F,12.23,20160225_115159,12.11,
ARWR,3.8,20160225_115159,3.86,
BWLD,157.75,20160225_115159,159.25,
BP,28.36,20160225_115159,28.83,
WMT,67.47,20160225_115159,67.48,
TGT,77.12,20160225_115159,77.0,
AMZN,549.2,20160225_115159,555.62,
MSFT,51.19,20160225_115159,51.73,
OTIV,0.71,20160225_115159,0.71,
PXLW,1.95,20160225_115159,2.0,
GOGO,9.81,20160225_115159,9.75,
HPQ,10.16,20160225_115204,10.13,
VZ,50.965,20160225_115204,50.9,
HTCKF,9.9,20160225_115204,9.9,
SNE,21.115,20160225_115204,21.12,
ADBE,85.44,20160225_115204,84.76,
BAC,12.165,20160225_115204,12.14,
GPRO,11.42,20160225_115204,11.69,
FB,107.384,20160225_115204,107.09,
GOOG,698.44,20160225_115204,700.01,
AAPL,96.06,20160225_115204,96.16,
F,12.24,20160225_115204,12.11,
